1839095,lATILAl,0,1,728,1215
1842087,Karenis,0,1,106,1888
1843102,Artanis,9,1,908,1113
1844986,Triston+Monkey,9,1,761,1188
1845090,Elorrixo,20,1,3478,293
1847667,-Uchiha+Itachi-,15,1,1346,901
1847699,angelito21,105,1,135,1840
1849709,Monkey.D.Luffy,15,1,1448,853
1851914,gallipoli,16,1,287,1586
1857509,alba1,0,1,511,1362
1858260,ACTV.1,89,1,795,1166
1860047,bala3D,62,1,1179,995
1863997,Chinin,20,1,3975,233
1864618,AlberMoDz,0,1,277,1601
1865755,El+abuelaso+de+Leo,65,1,585,1306
1875804,Rekhz,50,1,3074,360
1878083,PAYENAII,11,1,1056,1050
1878804,blanco+y+negro,68,1,1421,867
1879611,Desquizio,0,1,386,1484
1880702,%2AnEcRo%2A,0,1,26,2055
1885328,invitado77,19,5,8273,54
1887375,LA+CUEVA+DEL+OSO,139,1,1451,850
1889098,tony+montanaaaa,20,1,3257,350
1891510,Angel+Food,0,1,666,1246
1894074,Gran+TX,111,1,1630,796
1894143,ElGamerJoaco,50,1,3693,254
1894149,templario76,9,1,1958,631
1894432,aguila22,30,1,2152,571
1895629,TuLiYa,0,1,198,1726
1897732,narrow,0,1,191,1736
1897998,Lord+Kym,0,1,272,1609
1898371,.BudoKai.,4,4,13232,18
1902444,Dark+Stevenson,0,1,130,1850
1905015,damian1122,3,4,8659,49
1906313,comando+azul,0,1,754,1194
1907385,xPooks,3,1,3578,271
1908624,LordCri,16,0,0,2197
1909023,F.A.L.,9,1,835,1147
1909540,Dreykio,77,1,890,1122
1910557,MMaza,11,1,1562,803
1911553,Overground,1,1,2971,380
1912482,hachitas,50,3,6653,78
1912664,Psycho+White.,41,1,106,1889
1913705,miguelakadaner,0,1,26,2056
1914233,mihawk.,0,1,336,1527
1915106,StormBreaker,10,1,2972,379
1919083,checho,0,1,571,1314
1921681,kitiansu88,0,1,890,1123
1921999,Dracarys,4,2,5431,122
1922514,Giovas%2A,0,1,26,2057
1929924,Mckay,8,1,977,1084
1933963,LEMO,0,1,416,1435
1934829,El+Engendro,120,1,1040,1051
1935738,Salami69,0,1,345,1517
1935794,Vqs.,0,1,26,2058
1937293,Romax,0,1,177,1771
1939289,Fuma+ganjah,28,1,2399,525
1939316,carreti,0,0,0,2198
1939848,DaenerysThargarien,0,1,1052,1046
1940413,victor1910,0,1,105,1890
1941136,Murcatto,139,1,2461,482
1941206,Rematt,12,1,650,1257
1943414,yannette,77,1,2199,546
1943415,cavani123,111,1,2253,539
1943417,stuard,8,1,2333,513
1943768,metalero20,15,0,0,2199
1945137,Kolumna,20,1,5023,146
1945722,porqueno84,82,1,952,1103
1946447,LinkinRichi,19,2,4669,171
1946933,Se%C3%B1or+DONOVAN,9,1,1084,1035
1947487,-Miky+Woodz-,1,1,5273,129
1947566,fetuxini14,28,1,2270,534
1948158,REY+GANDAR,0,1,442,1417
1949840,BARMY,77,1,1762,719
1950681,shaggy,0,1,26,2059
1951415,rapanui,41,1,566,1317
1951509,Inception,0,1,26,2060
1951622,Trooper,0,1,123,1860
1951772,Arnasa,10,2,4924,151
1952754,efil,0,1,384,1477
1955107,merlin9,75,1,424,1431
1958874,Oxygen,4,4,10798,29
1959014,Danistone25,26,1,1789,683
1959710,lordlui,20,1,2003,604
1960055,rubenhg,10,1,2562,458
1961278,cucalascano,4,3,10207,36
1961693,can40,11,1,1138,1012
1962693,Chyvalri21,0,1,178,1767
1962739,Sauriyo,0,1,97,1898
1963398,peix,10,1,4125,206
1964000,DcEvil,0,0,0,2200
1964735,percharsha,0,1,187,1750
1964787,BSR+Magis3,0,1,283,1589
1964855,Se%C3%B1or+malarqui,0,1,276,1605
1966769,EdEr7,0,1,184,1756
1966908,Se%C3%B1or+Gaston,0,1,131,1849
1966979,FRANCHU66,15,1,2688,433
1967204,exterminion19,16,1,2893,390
1967572,xANUBISx,16,1,1814,675
1968000,-Lobo+Blanco-,16,1,2986,376
1969944,TocToc,0,1,698,1227
1970276,mac2mac,0,1,512,1359
1970463,anuki,0,1,646,1270
1970708,Sorelina,0,1,311,1559
1971615,olxxlo,0,1,579,1310
1978213,Tu+Recuerdo.,16,1,2052,593
1979816,jockey,28,1,2496,476
1979860,Se%C3%B1or+tutin,9,1,1899,657
1980085,Trundle,9,1,973,1086
1980096,Rey+Elm+street,20,1,4240,197
1980128,jhaican,137,1,1232,971
1980850,Sr.+Heisenberg,0,1,167,1807
1981601,Vatra+Moldovitei,0,1,102,1893
1982781,Arte+Callejero,4,1,4615,175
1983197,Billy+el+ni%C3%B1o,10,1,4457,193
1985572,DarkPhisley,0,1,424,1423
1985704,BARMONSTER,16,1,2263,536
1985825,Yol1to,68,1,3573,272
1986226,FRAN+de+los+bloques,28,1,1804,686
1986910,isaac91,0,1,77,1928
1989410,Gileard,0,1,362,1497
1989499,DMVN,20,3,8183,55
1989696,Zannedar,50,1,1351,899
1989749,Inmemoriable,136,1,1605,787
1990980,CS-Machingan,0,1,135,1841
1992450,Mvdp,68,1,91,1904
1993222,Amuchalipsis,10,2,5340,128
1993578,AguasNegras,10,1,3501,287
1993782,Pedroo99,0,1,224,1679
1994010,Esteve2424,0,1,2099,577
1994026,gutxi,62,1,990,1078
1994337,Lucas+the+duck,28,1,2048,594
1994814,Ned+Flanders,19,4,13055,19
1994940,Kolomodro91,20,1,2705,429
1996128,Teufeur,0,1,113,1879
1996908,Reginense2,9,1,1750,725
1997833,TERRORMALDITO,4,3,6779,75
1998599,-.Kenny+McCormick.-,41,1,729,1207
1999464,pedrizas,68,1,2155,560
2002070,Landstom,0,1,524,1346
2002238,KIO.KAPODIPELS,50,2,4505,187
2002505,The+new+killer,111,1,532,1337
2002702,davitico9,82,1,2663,439
2003676,ARTE+KALLEJERO+18,30,1,2660,441
2005788,Adiace,10,1,2203,545
2006269,gregoriomar,0,0,0,2201
2007265,Palosae,30,1,1487,839
2007554,Shingeki+No+Kyojin,0,1,136,1836
2007966,Coronel+Soares,0,1,92,1902
2008932,lykan,0,1,764,1186
2009152,BSR+PACO+GERTES,0,1,351,1510
2009293,Willyfighter,141,1,1051,1047
2009697,aranchacelia,113,1,283,1590
2010115,canmu,0,1,26,2061
2011248,FIRULAIS105,50,1,2174,556
2011559,alextzurisk,0,0,0,2202
2013205,lleixg,0,1,26,2062
2013229,pulli,28,1,888,1124
2014236,joker666,4,3,6710,77
2015667,viko,0,0,0,2203
2017869,Pinkky,69,2,8695,51
2018016,GABO101017,4,1,2869,396
2018546,oldman,105,1,2730,424
2018579,bertin95,69,1,2431,487
2018684,Andaley,41,1,330,1534
2019943,Wladimir,0,1,26,2063
2020623,noisyboypran,0,1,114,1878
2021392,werepeke,0,1,26,2064
2021767,Pitufo+Hacker,1,3,9150,43
2021868,NahuelNicolas99,0,1,26,2065
2022552,Atlas,1,1,3686,256
2023202,Heidy,4,5,12307,22
2025035,cocodrilo,0,1,211,1696
2025956,Jahr,28,1,3985,223
2026008,foxluis,62,1,736,1203
2027527,Edward+Newgate,1,1,6370,81
2028057,Tibalt,139,1,2994,383
2028922,Sir+Alo,0,1,287,1584
2030151,Se%C3%B1orLuisHdez,105,2,3492,290
2030750,C1D+CAMP3ADOR,0,1,44,1999
2031095,SmithB,28,1,2522,472
2031771,ElProximoAntesDeAyer,0,1,611,1286
2032066,RenacerHica,10,3,5034,144
2034229,sotillano,0,1,364,1494
2034967,Perchita.,0,1,26,2066
2035646,TipoDeIncognito,0,1,26,2067
2036375,Rey+de+Picas,0,1,344,1520
2036411,pukas,0,1,375,1485
2036434,bicolor,69,1,1575,801
2036967,El+Maracas,8,1,238,1659
2038416,Marmax,69,1,2744,418
2038919,%3DVadVirag%3D,0,1,26,2068
2040619,baruel,0,1,169,1786
2041304,Faustos+Deal,0,1,355,1512
2042685,XxaaronxX,0,1,3476,294
2044485,Trara,77,1,379,1480
2045382,jode722,0,1,50,1978
2045479,Tinituus,26,1,1378,884
2045489,Mr+Nobody,2,2,4878,156
2045759,Akela,9,1,1713,720
2047362,reonarudo89,151,1,411,1442
2047436,SurpriseFk,55,1,1492,836
2048141,legendaryEsp,0,1,399,1458
2048251,Srta+Darky,1,1,3760,247
2048893,COSOC,79,1,1395,885
2049063,VENUM-95,4,1,3568,274
2050175,Karim+10,105,1,154,1810
2051496,ClashRoyapan,28,1,4536,183
2052081,jroberto1705,0,1,647,1260
2054038,Legolas07,0,1,136,1851
2054225,KuentinJr,50,2,4729,168
2054684,Juanjo63,0,1,863,1134
2054725,Alricaus,0,1,135,1842
2054744,andy2000,35,1,1057,1045
2055242,Aaron008,77,1,1518,824
2055243,Blankiking,0,1,75,1944
2055445,Lobo-alpino,53,1,1604,788
2055885,Dornroschen,0,1,1197,990
2055973,mike22,35,1,513,1357
2056203,JOSH,0,1,26,2069
2056370,Ravothriller,8,1,2438,491
2056849,Barbalitros,16,1,1846,664
2056942,rubiel,53,2,3724,249
2057638,graagoon,4,4,10443,34
2057827,Boticu,2,1,3180,337
2058154,SantinoBabe,0,1,1650,757
2058491,Santinoruggia,41,1,269,1643
2058565,Buiyo1996,53,1,1207,981
2058645,oier1921,0,1,1006,1068
2058795,Balmix,0,4,12293,21
2058940,Noches+largas,0,1,26,2070
2059008,m.portugal,77,1,991,1076
2059063,Reina+Walkyria,1,1,2833,405
2059472,Bonete,75,1,512,1360
2060223,Davilun,0,1,1298,935
2060287,Srto+ibann33,1,1,3053,362
2060580,ocioso,12,1,997,1072
2062192,Grafo,20,2,6514,80
2062753,marmar65,16,1,2319,518
2063206,ignacio17,53,1,1657,754
2063906,Rinoceronte,21,1,1540,813
2064227,chals007,0,1,32,2009
2064261,Konito,0,1,346,1516
2064524,Se%C3%B1or+Espartaco,137,1,1408,871
2064710,Nacotlan,0,1,328,1540
2064866,Minzdrav,19,5,4995,150
2065272,sinespacio,4,1,2666,438
2065395,pepelamete,3,1,3076,358
2065543,AlpacaVoladora64,0,1,1369,905
2065966,loidi,0,1,266,1618
2066652,rimpac,0,1,203,1715
2067012,Demoni,50,3,7422,63
2067165,scorpicon,0,1,296,1570
2068059,Khalesiii,0,1,780,1171
2068698,xiba95,0,1,120,1868
2068769,Dgak,15,1,315,1555
2068969,Babs77,0,1,363,1495
2069901,Rey+Maurikinger,0,1,212,1692
2070095,Darcking,4,1,3234,331
2070355,Imaculado,0,1,605,1288
2070356,jositoatm,0,1,1725,718
2070424,rubiales555,12,1,299,1566
2070726,pepenando,0,1,26,2071
2070871,jeea,0,1,2924,386
2071214,solovisa,16,2,3906,231
2071216,byMurdockS,0,1,139,1831
2071342,tARANTULO,73,1,276,1606
2071464,HuEsOs,35,1,3090,356
2072629,Rimas,0,1,840,1143
2072660,BeBeni,0,1,585,1307
2072840,TheElric,94,1,1706,724
2073217,m0bscene,22,1,488,1378
2073262,Xanke74,0,1,329,1536
2073585,jorpo9999,15,1,212,1693
2073946,Aspirina,0,1,173,1780
2074692,XSilverX,0,1,64,1960
2074914,elchegevara,0,1,138,1832
2075590,borracho,0,1,340,1521
2076052,Thor19,0,1,289,1580
2076485,Molecula,69,4,8318,53
2076908,bocetinha,21,1,1366,888
2076962,Orus,0,1,292,1575
2077042,leamsi,24,1,3493,298
2077196,gemelo09,0,1,66,1957
2077224,BOTS+Y+SCRIPT+ILEGALES,0,1,613,1282
2077500,wakamayo,24,1,5616,111
2077773,Vageir,68,1,1110,1025
2078175,Ikura,0,1,723,1213
2078176,wargun,0,1,755,1191
2078276,HisokaLove,1,1,3720,250
2078678,Mnaser,77,1,424,1441
2078998,PEZ-DIABLO,10,1,3119,351
2079036,ARTU34,41,1,639,1262
2079605,sombrasdemordor,0,1,380,1500
2079911,Juanchorizo,50,1,855,1137
2080309,Sastre,4,4,7742,59
2080365,junalii,0,1,26,2072
2080812,joselitolepero14,68,1,1503,831
2080977,Mar+Mitako,0,1,408,1448
2080999,Gterminator,68,1,3915,239
2081066,Feito+ayf,0,1,26,2073
2081316,elrayas,77,1,1819,709
2081465,Nedarmel,0,0,0,2204
2081698,kalamidad,0,1,268,1613
2081765,belloto69,0,1,26,2074
2082451,xpark,0,1,425,1422
2082469,towerbridge,50,1,866,1136
2083024,olisssss,0,1,200,1728
2083091,jlg13,19,1,3636,261
2083788,lauta1216,20,1,3177,348
2083885,Pegaso,3,1,3067,361
2083886,Paalma,0,1,89,1907
2083959,LlampeC09,0,1,534,1336
2084049,mix9,0,1,201,1721
2084142,-%3DZigfrid%3D-,20,5,13745,16
2084332,Maik,20,1,2869,397
2084340,V4LK1R1A,0,1,211,1697
2084797,cescelboix,2,1,1445,855
2085554,DMadz,157,3,5183,133
2085697,Privilag3,30,1,2677,436
2085977,Mani20202024,4,1,2477,479
2086775,NottimGan,0,1,48,1982
2086782,morte.rica,16,3,7420,66
2087044,cantallops,2,1,1818,672
2087047,Superfortes,0,1,61,1965
2087974,Idunno,28,2,7395,65
2088089,epaaaaa,0,1,2342,510
2088292,kracovian,9,1,1727,716
2088438,keluan,69,1,1440,861
2088545,Voldemort88,68,1,1736,708
2088603,McLeod,4,1,4608,178
2088720,kimchi,10,1,1729,713
2088835,nausantaana,105,1,2317,519
2089545,Petrofky,139,1,1272,944
2089939,cuwalo,0,1,133,1846
2090195,Hegoo,0,1,223,1680
2090629,niiehm,10,1,3309,318
2090745,diegolapac,10,6,14921,10
2090921,El+Barquero+de+HADES,24,4,7726,57
2091224,remus45,0,1,487,1379
2092609,Istiagor,53,1,1660,752
2092734,te+reviento,41,1,866,1132
2092837,Anonymus,68,1,2382,496
2092900,pantxo,0,1,462,1406
2093156,Sasake,15,1,2896,389
2093353,GGCorvalan,21,1,190,1740
2093396,AleGG,21,1,187,1762
2093605,rosado49,0,1,898,1118
2093749,ZOILO,0,1,87,1909
2093981,malo81,62,1,1900,655
2094332,CrashToHell,20,4,11704,24
2094480,carvonis,82,1,1357,894
2095032,Rakna,11,1,1468,844
2095097,Shaka+Zulu,4,1,4690,169
2095168,salvamayor,29,1,1529,820
2095879,Lord+Garet,0,0,0,2205
2096015,killer+aaron06,0,1,186,1754
2096081,LEAL22,0,1,174,1778
2096365,OJOS+NEGROS,90,1,484,1386
2096765,Tony06,55,1,2854,402
2096974,Raymondh,0,1,423,1439
2097174,kipus1500,0,1,1069,1043
2097510,%2ASp33D-FreaK%2A,62,1,1816,673
2097957,cachito,0,1,165,1792
2098302,FOlcina,45,1,1624,776
2098395,chop,0,1,767,1183
2098548,VioLentSmoKer,53,2,4789,163
2098766,Enrique-1,0,1,129,1856
2098905,Nabucco,0,1,426,1424
2098940,paparrot,0,1,2737,421
2098997,jose65,30,1,3610,284
2099132,Destreck,0,1,26,2075
2100268,penka1,82,1,1427,864
2100524,Mr.2020,0,1,2101,576
2100821,BIHOTZA,30,1,2864,400
2101178,Leka,41,1,1393,889
2101531,gargola82,19,1,3565,279
2101846,Sgtfox,4,3,6135,92
2102025,cuervo92,0,1,184,1768
2102310,Kakatua,1,2,7350,67
2102750,Manchester+pity,0,1,26,2076
2102822,buyas,0,1,780,1172
2102898,gueras,0,1,26,2077
2103338,fity,10,1,2494,477
2103534,Oquei+Maifrens,30,2,4135,205
2104018,Argoriel,79,1,1359,892
2104050,PIOLIN.,0,5,21876,2
2104192,marc313,0,1,330,1535
2104259,balearic,21,1,1708,723
2105233,Muyayin,0,1,253,1635
2105689,Lowasd,0,1,536,1335
2106040,triana70,0,1,780,1173
2106685,pini314,111,1,406,1451
2106801,Cyenlacex,0,0,0,2206
2106805,pikeras,111,1,924,1106
2107696,akpipa,0,1,268,1614
2109083,TECLADO,21,1,2848,401
2109652,pepera,0,1,1354,911
2109969,Spook.,0,1,578,1311
2110005,rikuvv,82,1,2661,440
2110084,Ryanker,0,1,26,2078
2110087,Lucifer+Morningstar,35,1,1331,912
2110338,CamelToe,62,1,1678,732
2110351,latiqu,105,1,2024,597
2110410,jeyvix,0,1,270,1611
2110662,SPEIS+J-0,139,1,1781,685
2111374,Alka,0,1,241,1653
2111618,sefe,0,1,2064,588
2111812,nowp,0,1,113,1880
2111944,herbero,0,1,76,1931
2112320,Travels,8,1,347,1515
2112353,NagatoGlam,0,1,1123,1018
2112394,hannah+montana,0,1,505,1366
2112530,Joaquin2021,28,4,5695,107
2112596,Pasku2698,0,1,26,2079
2112636,Hanutamatata,0,1,26,2080
2112721,Mateorb12,0,1,210,1704
2112797,Lord+Taken,16,2,4000,222
2112801,Seak+loko,3,3,4731,167
2113353,felix750,0,1,2447,489
2113377,040NickNotFound,53,1,2776,416
2113497,Aduka,53,2,4787,164
2113522,NIKEF.,0,1,301,1564
2113526,NeoCam,0,1,26,2081
2113675,Bjorn+Ironside,0,0,0,2207
2113702,Tenea+Tecnologias,82,1,1661,751
2113964,LouJG,50,2,4120,210
2113993,What%3F%3F,10,1,1560,804
2113999,Antul,50,1,4537,182
2114050,gemadani,141,1,378,1482
2114370,krom32,3,2,5645,108
2114502,henry,41,1,1485,859
2114738,Loupgarou,0,1,66,1958
2114867,Crocodile,0,1,972,1087
2115128,Welmejorr,4,2,5036,145
2115188,Masca1,30,1,3551,278
2115298,paulo77es,0,1,171,1783
2115588,B4lle,0,1,277,1602
2116252,sisiphus2,0,1,494,1374
2116596,juanmaschez,150,1,1989,627
2116604,ElPayet,0,1,26,2082
2116739,TheLopez,75,1,1238,965
2116934,Betty,0,1,362,1498
2117494,Emiko12ar,30,1,1316,920
2117522,JB68,17,1,604,1290
2117706,Maicolito,28,1,3400,308
2118135,Fajardoo,2,1,1170,1000
2118197,berrero,59,1,264,1621
2118228,RonArehucas,4,1,2167,558
2118444,-ErOs-,24,1,3181,336
2118596,Valky,112,1,296,1571
2118605,Baldomero,81,1,824,1152
2118644,Nedharmel,102,1,3118,352
2119184,Francesco,81,1,207,1705
2119344,xBrujox,0,1,82,1920
2119519,albertusjonayter,77,2,3628,262
2119635,Thor48,19,1,5049,143
2119727,PEKEPOTAMO,53,1,1403,875
2120128,Del+Balzo,0,1,708,1222
2120413,gaby82,0,1,240,1656
2120953,Ryphox,0,1,1816,674
2120954,Martinez,0,1,327,1542
2121004,Parchis,24,2,5017,149
2121007,elchotasfc,50,1,652,1253
2121031,Only+Skills.fr,0,1,26,2083
2121147,fost98,0,1,269,1612
2121172,kungfundido,0,1,1741,707
2121243,Muzan,28,3,8904,47
2121326,ElJama,50,1,4416,188
2121468,kolour,24,1,4575,180
2121480,minivic8,0,1,26,2084
2121596,GiganteNegro,0,0,0,2208
2121745,julio1010,69,1,2872,394
2121850,El+Cid,55,1,2739,419
2121965,leones09,4,2,3920,229
2122184,Davile,0,1,2188,553
2122269,lenttt,0,1,1753,701
2122491,SIR+LORON,0,1,48,1983
2122501,r.agaona,107,1,327,1543
2122743,El+Ultimo+Condottiero,69,3,8412,52
2122744,Madre+Engracia,69,3,4598,179
2122757,Borjamari+I,69,1,3112,353
2122773,Felipe+secso,69,2,4138,204
2122907,Frankh,0,1,266,1619
2123065,ElMagoBK,1,7,15391,9
2123325,HP1989,29,1,2096,579
2123328,Elbarsimpson,0,1,515,1354
2123526,hezsuprema,0,1,26,2085
2123609,BODEM,3,1,5609,112
2123952,Salma+Kan,0,1,707,1231
2124191,wenamante,29,1,2994,373
2124483,Alibaba,19,1,3437,301
2124570,Vladorss,0,1,26,2086
2124699,gumnilp2,53,1,1918,658
2124706,to%C3%B1in,2,1,208,1722
2124735,jonicortes,0,1,218,1687
2124889,XxFERxX,69,1,3843,240
2124890,Leoguapo,0,1,26,2087
2124912,Alexis1517,28,2,7552,61
2124934,cachum,3,1,2346,508
2125070,alexhina,15,1,2124,567
2125286,moskiis,53,1,1777,689
2125437,Drael,69,1,2916,387
2125883,moticuco94,53,1,2079,603
2125887,frantic23,12,1,814,1156
2125976,Carlos33db,0,1,56,1973
2125992,Dago,21,1,1779,687
2126150,zoom.,0,1,26,2088
2126186,Rafumao666,0,1,387,1473
2126355,caminando,95,0,0,2209
2126394,alfredo11,95,1,503,1369
2126425,Mcfly420,0,1,127,1857
2126513,rata+magico+del+cielo,0,1,440,1418
2126523,Reventao,50,3,11523,25
2126585,PowChorba,0,1,1779,712
2126872,gabmar,0,1,3279,325
2126919,Turcko+x,0,1,48,1984
2126926,APOPHIS2004MN,15,1,1319,918
2126990,EleCtrA,24,1,1666,740
2127087,milli01,0,1,792,1163
2127098,-InsideOrMind-,0,1,26,2089
2127421,snailll,0,1,538,1332
2127633,Mati+xD,62,1,2347,506
2127652,CfluviAA,82,1,3498,288
2127679,MiniGan,50,2,5449,121
2127978,KanO,50,5,18573,4
2128117,Lady+violet,0,1,245,1647
2128231,Radenn,96,1,85,1912
2128254,enek00s,0,1,1962,625
2128394,Jaok9,0,1,41,2003
2128709,Niebla+Marina,152,1,1122,1036
2128799,Lunita08,19,3,4930,153
2128804,SugattFleugg,21,1,1859,663
2128808,omarrop09,53,1,1181,994
2128849,Ng1995,41,1,1372,886
2128933,Se%C3%B1or+tachito,95,1,1496,835
2128951,Jacek87,0,1,98,1897
2129103,sandraXVII,0,1,26,2090
2129150,cheto,137,1,1046,1048
2129190,Apeirophobia,0,1,26,2091
2129194,InberTF,68,2,4813,161
2129226,Riderofthestorm,111,1,662,1248
2129228,Kokanio14,134,1,724,1211
2129523,ceser2023,41,1,1674,733
2129568,El+Pestes,0,1,160,1802
2129677,maquina2525,30,1,4032,219
2129681,edixred,0,1,207,1706
2129889,leyy,62,1,1313,922
2129923,Danukis,28,1,3104,354
2130142,Angel117,0,1,1264,946
2130145,Rey+Kael,50,2,4190,201
2130339,Galaxia,19,1,1492,837
2130345,Aaron1,0,1,76,1932
2130355,cbum88,0,1,26,2092
2130473,danyel,82,1,1159,1003
2130508,TORO+PARDO,0,1,26,2093
2130608,Zeyla,0,1,136,1837
2130615,LeoPePsi,0,1,1256,950
2130617,DejamePatear,35,1,1260,949
2130631,Ikit,0,1,335,1528
2130685,Loleus1807,0,1,1231,972
2130968,chuma6,41,1,1809,680
2131097,Veinticinco,0,1,165,1869
2131314,Cadizbcn,30,1,1145,1008
2131331,javivalvieja6,137,1,1410,870
2131441,loord+trip,28,1,1819,671
2131496,radimgaluska,0,1,133,1847
2131544,Lopen,20,2,9720,40
2131581,buldok20088,0,1,272,1610
2131628,SERGIORO,82,1,1733,711
2131978,bamba+negra,106,1,291,1576
2131994,Lucio+Vero,0,0,0,2210
2132109,Mic+Mic,62,1,1637,766
2132110,Bellingham,29,1,1613,781
2132160,The+Last+Of+Us,53,1,1995,608
2132181,manzano,93,1,3604,268
2132203,adriguerras,93,0,0,2211
2132354,Victorressss,0,1,46,1990
2132363,Hilton+G.+Benja,28,1,1895,659
2132406,serbero,0,1,331,1533
2132596,Wairo,0,1,134,1843
2132828,AdaoNoobPapaBbs,50,9,26209,1
2132851,C4mp3r,29,1,3469,303
2132867,krank,111,1,26,2094
2132944,moyete,24,1,3221,338
2133019,Talo77,24,3,5085,140
2133036,Adelson,24,1,1920,646
2133043,sitrill,0,1,26,2095
2133183,davyd1147,68,1,865,1135
2133335,lord+haradrim,107,1,1216,978
2133408,GROCC,0,1,783,1169
2133516,ambrosio,68,1,3357,310
2133518,MECOMOUNA,24,3,5365,125
2133595,dreicko,0,1,651,1255
2133685,Kojak+y+Panza,137,1,669,1243
2133990,mauro2224,62,1,2548,462
2134095,zangano,0,1,227,1673
2134203,Reuscity,0,1,26,2096
2134248,loboguardo,11,1,462,1403
2134283,Serantes,107,1,397,1460
2134336,Nortus,12,1,839,1144
2134425,Aniia91,0,1,366,1491
2134428,Leonidas,0,1,499,1372
2134461,Mar%C3%ADn,30,1,1611,782
2134563,rapadoloco,50,1,4230,200
2134775,el+cangri+29,16,2,4570,181
2134795,ElMarto,53,1,2122,568
2134821,Pruden.90,52,1,2041,596
2134840,ARKANTOS2.0,0,1,109,1885
2134962,d%C3%A9cimo,17,1,3423,307
2134983,Gladiador+ff,16,1,4021,221
2135100,VAPEDLL,75,1,2371,501
2135102,Betas,75,1,2569,457
2135137,Kejaus,75,1,2513,474
2135138,Sinalefa,0,1,26,2097
2135170,-%3DAiris%3D-,111,2,5376,124
2135634,enrive,0,1,509,1363
2135937,Coet,0,1,284,1588
2135995,canono,21,1,1645,762
2136006,Arnau+96,53,3,6333,84
2136021,Iv%C3%A1n+Galicia,2,1,2191,550
2136090,horge2407,93,1,309,1560
2136214,1899FCB,1,2,6576,79
2136220,Angelillo,0,1,1152,1004
2136273,P4scu84,29,1,1967,622
2136315,Daga,29,2,4123,208
2136451,erchuky,0,1,475,1394
2136527,C4r4nch0,0,1,122,1864
2136658,Rumi,55,1,2761,414
2136696,lisbeth+salander,0,1,173,1781
2136699,rasec96,10,4,7687,58
2136708,Fossi+el+Bret%C3%B3n,35,1,2112,572
2136744,Intti,53,1,3264,326
2137048,Mike.7,0,1,850,1141
2137106,Enriquetecalle,0,1,970,1088
2137113,xvr6,55,1,2663,450
2137132,Zintzo,30,1,3182,335
2137133,Janire5,105,1,1958,632
2137186,Ramses2015,30,1,5102,139
2137188,Tatochurpa,2,4,17569,5
2137240,Ver+Gotas,0,1,998,1071
2137298,vktorm14,28,3,3347,315
2137395,xotoman,0,1,1019,1059
2137449,SanchonGB+2.0,77,1,1982,618
2137541,Siege,0,1,3709,253
2137657,ESCARMIO,107,1,305,1561
2138001,Caballero+Jedi,159,1,1803,681
2138229,ciberdelta,0,1,283,1591
2138323,mutante82,0,1,387,1474
2138682,Ricardo+1619,53,2,5214,132
2138858,MoniJR,15,1,123,1861
2139009,Darktronik,0,1,26,2098
2139312,morcu1973,55,1,1647,760
2139653,lestad,0,1,214,1690
2139654,IchRechneEnglisch,0,1,668,1244
2139716,kingwargene,0,1,771,1196
2139741,Egeso,28,1,2215,543
2139785,Alexisjvfor,105,1,755,1192
2139794,Kurtu,0,1,75,1935
2139864,Zincker,68,1,1033,1055
2140134,m.moralesj,3,2,5350,126
2140286,ASC94,0,1,329,1537
2140303,Nasdaq,0,1,138,1833
2140333,Sinsinati,77,1,1256,951
2140334,teenwolf,35,1,1227,975
2140408,Acerop,0,1,44,2000
2140502,Jhontello2,19,1,2704,431
2140537,iop69,128,1,617,1295
2140679,St+Aniol,82,1,2335,512
2140758,tigas5252,0,1,26,2099
2140887,ReyNeyenzar,2,1,1647,761
2140980,ZODIAK+73,0,1,1942,643
2141000,Javatovic,0,1,1237,967
2141083,kranesh,132,1,202,1717
2141217,MN77,82,1,2760,415
2141428,paquito,0,1,26,2100
2141470,Ansav,0,0,0,2212
2141578,eeeloy,0,1,504,1368
2141711,SirWalt22,0,1,354,1507
2141769,Contrase%C3%B1as,0,1,188,1748
2141813,XXpoleas,68,1,1600,791
2141920,Demente,68,1,1244,962
2142019,fitot,62,1,3099,377
2142222,Drap,50,3,6042,95
2142246,Alien,0,1,1145,1009
2142296,Urcan,0,1,1267,945
2142309,Andr%C3%B3meda,0,1,385,1476
2142462,ragnarokk,0,1,134,1844
2142481,Rey+Mavi,29,1,1743,705
2142482,Naruto,35,1,2302,521
2142486,Ataque+de+titanes,79,0,0,2213
2142538,raul989898,17,1,2526,470
2142802,javi-jvr,28,2,4090,213
2142923,Agraxe,0,1,46,1991
2143028,Tapioca,16,1,2545,463
2143250,Gabri-7,0,1,144,1826
2143264,LeonardoD14,41,1,326,1544
2143282,magnificent,0,1,96,1899
2143421,Elfiuler,0,1,359,1502
2143439,SirGerman2727,0,1,367,1489
2143478,obitox3,93,1,905,1114
2143609,ErNano,0,1,279,1598
2143703,acosta1,0,1,26,2101
2143715,anibal,2,1,2816,407
2143932,Aquiles,0,1,635,1264
2144256,erickJH,4,1,2559,460
2144281,ME+VES+Y+TIEMBLAS,4,1,2988,375
2144325,McDavid,53,1,2299,524
2144326,Stutgart,55,1,1640,765
2144483,KaliTito,0,0,0,2214
2144497,El+Palero,68,1,1680,729
